Gene stable ID	Gene start (bp)	Gene end (bp)	Chromosome/scaffold name	Gene name	Gene type
ENSG00000006611	17515442	17565963	11	USH1C	protein_coding
ENSG00000134824	61560452	61634826	11	FADS2	protein_coding
ENSG00000167791	67286383	67290899	11	CABP2	protein_coding
ENSG00000084207	67351066	67354131	11	GSTP1	protein_coding
ENSG00000166337	6627526	6633898	11	TAF10	protein_coding
ENSG00000166340	6634000	6640692	11	TPP1	protein_coding
ENSG00000167792	67374323	67380006	11	NDUFV1	protein_coding
ENSG00000109906	113930315	114121398	11	ZBTB16	protein_coding
ENSG00000166741	114128509	114184007	11	NNMT	protein_coding
ENSG00000180425	114262165	114271139	11	C11orf71	protein_coding
ENSG00000076053	114270752	114284925	11	RBM7	protein_coding
ENSG00000149485	61567099	61596790	11	FADS1	protein_coding
ENSG00000167799	67395409	67397401	11	NUDT8	protein_coding
ENSG00000167800	67398774	67407031	11	TBX10	protein_coding
ENSG00000132744	67410026	67418130	11	ACY3	protein_coding
ENSG00000188162	17568920	17668697	11	OTOG	protein_coding
ENSG00000132746	67429633	67448671	11	ALDH3B2	protein_coding
ENSG00000076043	114310108	114321001	11	REXO2	protein_coding
ENSG00000110057	67758575	67772452	11	UNC93B1	protein_coding
ENSG00000166341	6642556	6677085	11	DCHS1	protein_coding
ENSG00000129152	17741115	17743678	11	MYOD1	protein_coding
ENSG00000158042	6702013	6704632	11	MRPL17	protein_coding
ENSG00000221968	61640991	61659523	11	FADS3	protein_coding
ENSG00000129159	17756359	17804602	11	KCNC1	protein_coding
ENSG00000188124	6789218	6790286	11	OR2AG2	protein_coding
ENSG00000170803	6806248	6807245	11	OR2AG1	protein_coding
ENSG00000184933	6815756	6817128	11	OR6A2	protein_coding
ENSG00000166363	6866883	6867936	11	OR10A5	protein_coding
ENSG00000170790	6890924	6891976	11	OR10A2	protein_coding
ENSG00000129158	17809595	18034709	11	SERGEF	protein_coding
ENSG00000095110	114392437	114430617	11	NXPE1	protein_coding
ENSG00000170782	6897856	6898850	11	OR10A4	protein_coding
ENSG00000166368	6912721	6913830	11	OR2D2	protein_coding
ENSG00000178358	6942205	6943264	11	OR2D3	protein_coding
ENSG00000137634	114441313	114466484	11	NXPE4	protein_coding
ENSG00000149054	6947635	7005863	11	ZNF215	protein_coding
ENSG00000204361	114549108	114579362	11	NXPE2	protein_coding
ENSG00000149050	7020549	7041599	11	ZNF214	protein_coding
ENSG00000158077	7041677	7092539	11	NLRP14	protein_coding
ENSG00000110717	67798084	67804111	11	NDUFS8	protein_coding
ENSG00000182985	115039938	115375675	11	CADM1	protein_coding
ENSG00000167994	61664773	61687741	11	RAB3IL1	protein_coding
ENSG00000170748	7110165	7112379	11	RBMXL2	protein_coding
ENSG00000170743	7260009	7490273	11	SYT9	protein_coding
ENSG00000110719	67806483	67818362	11	TCIRG1	protein_coding
ENSG00000167995	61717293	61732987	11	BEST1	protein_coding
ENSG00000129167	18039111	18063973	11	TPH1	protein_coding
ENSG00000183801	7506619	7532608	11	OLFML1	protein_coding
ENSG00000166788	18091482	18127638	11	SAAL1	protein_coding
ENSG00000137656	116618886	116643704	11	BUD13	protein_coding
ENSG00000166387	7534529	7678358	11	PPFIBP2	protein_coding
ENSG00000167996	61727190	61735132	11	FTH1	protein_coding
ENSG00000109917	116648436	116658766	11	ZNF259	protein_coding
ENSG00000179826	18142502	18160027	11	MRGPRX3	protein_coding
ENSG00000179817	18194384	18195827	11	MRGPRX4	protein_coding
ENSG00000148965	18252896	18258440	11	SAA4	protein_coding
ENSG00000134339	18260770	18270190	11	SAA2	protein_coding
ENSG00000149503	61891445	61920635	11	INCENP	protein_coding
ENSG00000173432	18287721	18291524	11	SAA1	protein_coding
ENSG00000110721	67820326	67888911	11	CHKA	protein_coding
ENSG00000168515	61957688	61961011	11	SCGB1D1	protein_coding
ENSG00000124939	61976140	61981408	11	SCGB2A1	protein_coding
ENSG00000124935	62009682	62012280	11	SCGB1D2	protein_coding
ENSG00000110484	62037627	62040628	11	SCGB2A2	protein_coding
ENSG00000110066	67922330	67981295	11	SUV420H1	protein_coding
ENSG00000197745	62063754	62066536	11	SCGB1D4	protein_coding
ENSG00000166394	7686331	7698453	11	CYB5R2	protein_coding
ENSG00000162174	62104920	62160882	11	ASRGL1	protein_coding
ENSG00000171067	68028803	68039469	11	C11orf24	protein_coding
ENSG00000110756	18300223	18343745	11	HPS5	protein_coding
ENSG00000162337	68080077	68216743	11	LRP5	protein_coding
ENSG00000110243	116660083	116663136	11	APOA5	protein_coding
ENSG00000149021	62172575	62190667	11	SCGB1A1	protein_coding
ENSG00000110244	116691419	116694022	11	APOA4	protein_coding
ENSG00000110245	116700422	116703788	11	APOC3	protein_coding
ENSG00000124942	62201016	62323707	11	AHNAK	protein_coding
ENSG00000118137	116706467	116708666	11	APOA1	protein_coding
ENSG00000183303	7817452	7818520	11	OR5P2	protein_coding
ENSG00000182334	7846584	7847519	11	OR5P3	protein_coding
ENSG00000175393	7949180	7950209	11	OR10A6	protein_coding
ENSG00000170683	7960081	7961141	11	OR10A3	protein_coding
ENSG00000182261	7980971	7986973	11	NLRP10	protein_coding
ENSG00000175390	7991798	8023409	11	EIF3F	protein_coding
ENSG00000166402	8040791	8127659	11	TUB	protein_coding
ENSG00000254772	62327073	62342401	11	EEF1G	protein_coding
ENSG00000160584	116714118	116969153	11	SIK3	protein_coding
ENSG00000110768	18343842	18388591	11	GTF2H1	protein_coding
ENSG00000110075	68228186	68382802	11	PPP6R3	protein_coding
ENSG00000255508	62327075	62359003	11	MIR3654	protein_coding
ENSG00000166405	8127597	8190602	11	RIC3	protein_coding
ENSG00000134333	18415935	18429972	11	LDHA	protein_coding
ENSG00000149016	62342517	62359649	11	TUT1	protein_coding
ENSG00000166407	8245851	8290263	11	LMO1	protein_coding
ENSG00000149480	62360686	62369312	11	MTA2	protein_coding
ENSG00000130413	8413418	8615836	11	STK33	protein_coding
ENSG00000168092	117014983	117047610	11	PAFAH1B2	protein_coding
ENSG00000149577	117049449	117068160	11	SIDT2	protein_coding
ENSG00000166436	8633584	8693413	11	TRIM66	protein_coding
ENSG00000149499	62369690	62380237	11	EML3	protein_coding
ENSG00000166441	8703958	8736306	11	RPL27A	protein_coding
ENSG00000069482	68451247	68458643	11	GAL	protein_coding
ENSG00000166796	18433854	18473605	11	LDHC	protein_coding
ENSG00000149591	117070037	117075498	11	TAGLN	protein_coding
ENSG00000149489	62379194	62382592	11	ROM1	protein_coding
ENSG00000166800	18477371	18501147	11	LDHAL6A	protein_coding
ENSG00000132749	68474908	68519032	11	MTL5	protein_coding
ENSG00000149541	62382768	62389647	11	B3GAT3	protein_coding
ENSG00000074319	18489883	18548779	11	TSG101	protein_coding
ENSG00000110090	68522088	68611878	11	CPT1A	protein_coding
ENSG00000197345	68658744	68671303	11	MRPL21	protein_coding
ENSG00000089597	62392298	62414104	11	GANAB	protein_coding
ENSG00000160613	117075053	117103241	11	PCSK7	protein_coding
ENSG00000166444	8714898	8932498	11	ST5	protein_coding
ENSG00000167257	117103341	117157161	11	RNF214	protein_coding
ENSG00000132740	68671310	68708070	11	IGHMBP2	protein_coding
ENSG00000172938	68747490	68748455	11	MRGPRD	protein_coding
ENSG00000172935	68771863	68780877	11	MRGPRF	protein_coding
ENSG00000162341	68816365	68858072	11	TPCN2	protein_coding
ENSG00000151116	18551156	18610294	11	UEVLD	protein_coding
ENSG00000185085	62414320	62420774	11	INTS5	protein_coding
ENSG00000172927	69061605	69182494	11	MYEOV	protein_coding
ENSG00000179119	18627948	18656338	11	SPTY2D1	protein_coding
ENSG00000162194	62430287	62439727	11	C11orf48	protein_coding
ENSG00000110092	69455855	69469242	11	CCND1	protein_coding
ENSG00000151117	18714669	18726332	11	TMEM86A	protein_coding
ENSG00000179057	18725852	18747777	11	IGSF22	protein_coding
ENSG00000186318	117156402	117186975	11	BACE1	protein_coding
ENSG00000214756	62432781	62435968	11	METTL12	protein_coding
ENSG00000166452	8932686	8941631	11	AKIP1	protein_coding
ENSG00000149716	69467844	69490184	11	ORAOV1	protein_coding
ENSG00000204922	62437745	62441159	11	C11orf83	protein_coding
ENSG00000162191	62443970	62446567	11	UBXN1	protein_coding
ENSG00000110786	18749475	18814268	11	PTPN5	protein_coding
ENSG00000176029	8941623	8954553	11	C11orf16	protein_coding
ENSG00000176009	8959119	8964580	11	ASCL3	protein_coding
ENSG00000162344	69513000	69519410	11	FGF19	protein_coding
ENSG00000075388	69587797	69590171	11	FGF4	protein_coding
ENSG00000177363	62453874	62457371	11	LRRN4CL	protein_coding
ENSG00000186895	69624992	69633792	11	FGF3	protein_coding
ENSG00000170255	18955360	18961054	11	MRGPRX1	protein_coding
ENSG00000183695	19076002	19082228	11	MRGPRX2	protein_coding
ENSG00000131620	69924408	70035634	11	ANO1	protein_coding
ENSG00000177054	19138646	19197969	11	ZDHHC13	protein_coding
ENSG00000168000	62457747	62477317	11	BSCL2	protein_coding
ENSG00000110274	117185273	117283984	11	CEP164	protein_coding
ENSG00000129170	19203578	19232120	11	CSRP3	protein_coding
ENSG00000177103	117298489	117688240	11	DSCAML1	protein_coding
ENSG00000168040	70049269	70053496	11	FADD	protein_coding
ENSG00000129173	19245610	19263167	11	E2F8	protein_coding
ENSG00000131626	70116806	70230509	11	PPFIA1	protein_coding
ENSG00000162188	62475130	62476673	11	GNG3	protein_coding
ENSG00000214753	62480102	62494821	11	HNRNPUL2	protein_coding
ENSG00000162222	62495541	62507765	11	TTC9C	protein_coding
ENSG00000137731	117671559	117699413	11	FXYD2	protein_coding
ENSG00000185670	62515791	62521660	11	ZBTB3	protein_coding
ENSG00000168002	62529016	62534182	11	POLR2G	protein_coding
ENSG00000162227	62538775	62554814	11	TAF6L	protein_coding
ENSG00000168569	62539101	62559493	11	TMEM223	protein_coding
ENSG00000185475	62554887	62557877	11	TMEM179B	protein_coding
ENSG00000255245	117690878	117747382	11	FXYD6-FXYD2	protein_coding
ENSG00000162231	62559595	62573774	11	NXF1	protein_coding
ENSG00000137726	117707693	117748201	11	FXYD6	protein_coding
ENSG00000085733	70244510	70282690	11	CTTN	protein_coding
ENSG00000166833	19372271	20143144	11	NAV2	protein_coding
ENSG00000137747	117771358	117800174	11	TMPRSS13	protein_coding
ENSG00000162236	62574369	62599560	11	STX5	protein_coding
ENSG00000110324	117857063	117872196	11	IL10RA	protein_coding
ENSG00000162105	70313961	70963623	11	SHANK2	protein_coding
ENSG00000133316	62599814	62609281	11	WDR74	protein_coding
ENSG00000137648	117947753	117992605	11	TMPRSS4	protein_coding
ENSG00000168003	62623518	62656352	11	SLC3A2	protein_coding
ENSG00000172893	71139239	71163914	11	DHCR7	protein_coding
ENSG00000109851	20177701	20182159	11	DBX1	protein_coding
ENSG00000109854	20385231	20405329	11	HTATIP2	protein_coding
ENSG00000177098	118004092	118023603	11	SCN4B	protein_coding
ENSG00000172890	71164155	71235153	11	NADSYN1	protein_coding
ENSG00000168539	62676151	62689279	11	CHRM1	protein_coding
ENSG00000149575	118032666	118047388	11	SCN2B	protein_coding
ENSG00000197901	62703857	62752455	11	SLC22A6	protein_coding
ENSG00000185238	20409076	20530840	11	PRMT3	protein_coding
ENSG00000160593	118064455	118095809	11	AMICA1	protein_coding
ENSG00000165970	20620946	20680831	11	SLC6A5	protein_coding
ENSG00000149452	62756626	62783311	11	SLC22A8	protein_coding
ENSG00000160588	118097409	118123065	11	MPZL3	protein_coding
ENSG00000244411	71238313	71239210	11	KRTAP5-7	protein_coding
ENSG00000241233	71249071	71250253	11	KRTAP5-8	protein_coding
ENSG00000254997	71259466	71260653	11	KRTAP5-9	protein_coding
ENSG00000204572	71276609	71279980	11	KRTAP5-10	protein_coding
ENSG00000204571	71292901	71314399	11	KRTAP5-11	protein_coding
ENSG00000197658	62847412	62911693	11	SLC22A24	protein_coding
ENSG00000158483	71498556	71512282	11	FAM86C1	protein_coding
ENSG00000165973	20691117	21597227	11	NELL1	protein_coding
ENSG00000184999	62905339	63137190	11	SLC22A10	protein_coding
ENSG00000184276	71544246	71548756	11	DEFB108B	protein_coding
ENSG00000149573	118124118	118135251	11	MPZL2	protein_coding
ENSG00000198851	118175260	118186890	11	CD3E	protein_coding
ENSG00000137522	71639747	71708643	11	RNF121	protein_coding
ENSG00000171714	22214722	22304903	11	ANO5	protein_coding
ENSG00000167286	118209669	118213459	11	CD3D	protein_coding
ENSG00000091664	22359643	22401049	11	SLC17A6	protein_coding
ENSG00000160654	118215059	118225876	11	CD3G	protein_coding
ENSG00000183161	22644079	22647387	11	FANCF	protein_coding
ENSG00000148935	22647188	22834601	11	GAS2	protein_coding
ENSG00000110344	118230300	118269926	11	UBE4A	protein_coding
ENSG00000137496	71709587	71716761	11	IL18BP	protein_coding
ENSG00000198168	22835345	22851845	11	SVIP	protein_coding
ENSG00000255359	22868477	22881972	11	CCDC179	protein_coding
ENSG00000187398	24518516	25104150	11	LUZP2	protein_coding
ENSG00000167283	118271869	118302211	11	ATP5L	protein_coding
ENSG00000137497	71713910	71791739	11	NUMA1	protein_coding
ENSG00000118058	118307205	118397539	11	KMT2A	protein_coding
ENSG00000134343	26210829	26684835	11	ANO3	protein_coding
ENSG00000169550	26580580	26593780	11	MUC15	protein_coding
ENSG00000148942	26688566	26744974	11	SLC5A12	protein_coding
ENSG00000176971	27015628	27018630	11	FIBIN	protein_coding
ENSG00000129151	27062272	27149356	11	BBOX1	protein_coding
ENSG00000109881	27352374	27385415	11	CCDC34	protein_coding
ENSG00000172425	118398187	118401912	11	TTC36	protein_coding
ENSG00000205213	27387508	27494322	11	LGR4	protein_coding
ENSG00000149582	118401756	118417995	11	TMEM25	protein_coding
ENSG00000184154	71791382	71821828	11	LRTOMT	protein_coding
ENSG00000148943	27516123	27528320	11	LIN7C	protein_coding
ENSG00000176697	27676440	27743605	11	BDNF	protein_coding
ENSG00000118096	118415243	118443685	11	IFT46	protein_coding
ENSG00000121621	28042167	28129855	11	KIF18A	protein_coding
ENSG00000149357	71796941	71814433	11	LAMTOR1	protein_coding
ENSG00000169519	28129795	28355054	11	METTL15	protein_coding
ENSG00000095139	118443105	118473748	11	ARCN1	protein_coding
ENSG00000182255	30031288	30038570	11	KCNA4	protein_coding
ENSG00000131808	30252563	30256808	11	FSHB	protein_coding
ENSG00000110200	71817424	71823826	11	ANAPC15	protein_coding
ENSG00000152219	30344598	30359774	11	ARL14EP	protein_coding
ENSG00000066382	30406040	30608419	11	MPPED2	protein_coding
ENSG00000170959	30851916	31391357	11	DCDC1	protein_coding
ENSG00000019144	118477155	118528741	11	PHLDB1	protein_coding
ENSG00000170946	31391387	31453396	11	DNAJC24	protein_coding
ENSG00000110203	71825915	71850936	11	FOLR3	protein_coding
ENSG00000148950	31453948	31531192	11	IMMP1L	protein_coding
ENSG00000110195	71900602	71907345	11	FOLR1	protein_coding
ENSG00000109911	31531297	31805546	11	ELP4	protein_coding
ENSG00000165457	71927645	71932994	11	FOLR2	protein_coding
ENSG00000165458	71934745	71950149	11	INPPL1	protein_coding
ENSG00000007372	31806340	31839509	11	PAX6	protein_coding
ENSG00000165462	71950121	71956708	11	PHOX2A	protein_coding
ENSG00000118094	118528026	118550399	11	TREH	protein_coding
ENSG00000162129	72003469	72145692	11	CLPB	protein_coding
ENSG00000049449	31833939	32127301	11	RCN1	protein_coding
ENSG00000184937	32409321	32457176	11	WT1	protein_coding
ENSG00000110367	118620034	118661858	11	DDX6	protein_coding
ENSG00000149100	32605344	32627808	11	EIF3M	protein_coding
ENSG00000160683	118754475	118768508	11	CXCR5	protein_coding
ENSG00000186174	118764584	118796317	11	BCL9L	protein_coding
ENSG00000186714	32623792	32816204	11	CCDC73	protein_coding
ENSG00000110375	118795873	118829269	11	UPK2	protein_coding
ENSG00000176302	118842417	118852001	11	FOXR1	protein_coding
ENSG00000186166	118868852	118886501	11	CCDC84	protein_coding
ENSG00000135378	32851489	32879669	11	PRRG4	protein_coding
ENSG00000118181	118886422	118889401	11	RPS25	protein_coding
ENSG00000060749	32914724	33014862	11	QSER1	protein_coding
ENSG00000186642	72287185	72385635	11	PDE2A	protein_coding
ENSG00000121690	33037410	33055128	11	DEPDC7	protein_coding
ENSG00000196655	118889142	118896164	11	TRAPPC4	protein_coding
ENSG00000176148	33060963	33127489	11	TCP11L1	protein_coding
ENSG00000149428	118914900	118927913	11	HYOU1	protein_coding
ENSG00000176102	33098734	33183917	11	CSTF3	protein_coding
ENSG00000110422	33278218	33378569	11	HIPK3	protein_coding
ENSG00000110427	33563618	33695648	11	KIAA1549L	protein_coding
ENSG00000205177	33719807	33722347	11	C11orf91	protein_coding
ENSG00000085063	33719807	33757991	11	CD59	protein_coding
ENSG00000256269	118955576	118964259	11	HMBS	protein_coding
ENSG00000186635	72396114	72504644	11	ARAP1	protein_coding
ENSG00000110429	33762485	33796089	11	FBXO3	protein_coding
ENSG00000135363	33880122	33913836	11	LMO2	protein_coding
ENSG00000135387	34073230	34122703	11	CAPRIN1	protein_coding
ENSG00000188486	118964564	118966177	11	H2AFX	protein_coding
ENSG00000172269	118967213	118979041	11	DPAGT1	protein_coding
ENSG00000135372	34127149	34169217	11	NAT10	protein_coding
ENSG00000214530	72465774	72504726	11	STARD10	protein_coding
ENSG00000172375	118972908	118989252	11	C2CD2L	protein_coding
ENSG00000172273	118992297	119006752	11	HINFP	protein_coding
ENSG00000172350	119019722	119033360	11	ABCG4	protein_coding
ENSG00000168010	72525353	72554719	11	ATG16L2	protein_coding
ENSG00000160703	119037277	119054725	11	NLRX1	protein_coding
ENSG00000166016	34172535	34379555	11	ABTB2	protein_coding
ENSG00000121691	34460472	34493609	11	CAT	protein_coding
ENSG00000135374	34500340	34535352	11	ELF5	protein_coding
ENSG00000137478	72547790	72853306	11	FCHSD2	protein_coding
ENSG00000172367	119056166	119060932	11	PDZD3	protein_coding
ENSG00000135373	34642640	34682604	11	EHF	protein_coding
ENSG00000248712	119060347	119067479	11	CCDC153	protein_coding
ENSG00000110395	119076752	119178859	11	CBL	protein_coding
ENSG00000175591	72929343	72947397	11	P2RY2	protein_coding
ENSG00000171631	72975550	73009662	11	P2RY6	protein_coding
ENSG00000149089	34874641	34938046	11	APIP	protein_coding
ENSG00000110435	34937376	35042138	11	PDHX	protein_coding
ENSG00000110237	73019334	73080136	11	ARHGEF17	protein_coding
ENSG00000054967	73087309	73108519	11	RELT	protein_coding
ENSG00000054965	73111532	73309234	11	FAM168A	protein_coding
ENSG00000076706	119179241	119192231	11	MCAM	protein_coding
ENSG00000173456	119205237	119208023	11	RNF26	protein_coding
ENSG00000223953	119209652	119217383	11	C1QTNF5	protein_coding
ENSG00000235718	119209652	119217383	11	MFRP	protein_coding
ENSG00000259159	119209652	119217368	11	MFRP	protein_coding
ENSG00000021300	73357223	73373864	11	PLEKHB1	protein_coding
ENSG00000036672	119225925	119252436	11	USP2	protein_coding
ENSG00000026508	35160417	35253949	11	CD44	protein_coding
ENSG00000175582	73386683	73472182	11	RAB6A	protein_coding
ENSG00000154096	119288090	119295695	11	THY1	protein_coding
ENSG00000110400	119494120	119599794	11	PVRL1	protein_coding
ENSG00000175581	73498361	73576178	11	MRPL48	protein_coding
ENSG00000137699	119981983	120056237	11	TRIM29	protein_coding
ENSG00000110436	35272753	35441610	11	SLC1A2	protein_coding
ENSG00000181924	73583712	73588033	11	COA4	protein_coding
ENSG00000175575	73587744	73638790	11	PAAF1	protein_coding
ENSG00000184232	120081475	120101041	11	OAF	protein_coding
ENSG00000149090	35453370	35551848	11	PAMR1	protein_coding
ENSG00000137709	120107349	120190653	11	POU2F3	protein_coding
ENSG00000181264	120195838	120204391	11	TMEM136	protein_coding
ENSG00000179431	35639735	35642419	11	FJX1	protein_coding
ENSG00000166326	35684353	35829775	11	TRIM44	protein_coding
